key,subject,motion,source,cx,cy
fixation_user5_left_session_1_0_2_w025_a000410,5,fixation,sam2_repeat_4,203.62,130.87
fixation_user5_left_session_1_0_2_w035_a000510,5,fixation,human_ellipse,183.0,157.0
fixation_user5_left_session_1_0_2_w035_a000510,5,fixation,unet,181.851,155.133
fixation_user5_left_session_1_0_2_w035_a000510,5,fixation,gsam2,182.13,156.13
fixation_user5_left_session_1_0_2_w035_a000510,5,fixation,pred,178.099,152.138
fixation_user5_left_session_1_0_2_w035_a000510,5,fixation,ellseg,182.654,156.661
fixation_user5_left_session_1_0_2_w035_a000510,5,fixation,ritnet,182.657,156.29
fixation_user5_left_session_1_0_2_w035_a000510,5,fixation,edge_guided,182.998,156.645
fixation_user5_left_session_1_0_2_w035_a000510,5,fixation,deepvog,182.722,156.557
fixation_user5_left_session_1_0_2_w035_a000510,5,fixation,yoloe,181.985,155.429
fixation_user5_left_session_1_0_2_w035_a000510,5,fixation,sam2_repeat_0,182.08,156.01
fixation_user5_left_session_1_0_2_w035_a000510,5,fixation,sam2_repeat_1,182.1,156.23
fixation_user5_left_session_1_0_2_w035_a000510,5,fixation,sam2_repeat_2,182.12,156.07
fixation_user5_left_session_1_0_2_w035_a000510,5,fixation,sam2_repeat_3,182.2,155.93
fixation_user5_left_session_1_0_2_w035_a000510,5,fixation,sam2_repeat_4,183.27,156.04
fixation_user5_left_session_1_0_2_w045_a000610,5,fixation,human_ellipse,173.0,152.0
fixation_user5_left_session_1_0_2_w045_a000610,5,fixation,unet,171.689,150.323
fixation_user5_left_session_1_0_2_w045_a000610,5,fixation,gsam2,171.59,151.14
fixation_user5_left_session_1_0_2_w045_a000610,5,fixation,pred,166.555,148.71
fixation_user5_left_session_1_0_2_w045_a000610,5,fixation,ellseg,172.377,151.735
fixation_user5_left_session_1_0_2_w045_a000610,5,fixation,ritnet,172.08,151.337
fixation_user5_left_session_1_0_2_w045_a000610,5,fixation,edge_guided,172.581,152.354
fixation_user5_left_session_1_0_2_w045_a000610,5,fixation,deepvog,170.608,147.771
fixation_user5_left_session_1_0_2_w045_a000610,5,fixation,yoloe,171.963,150.467
fixation_user5_left_session_1_0_2_w045_a000610,5,fixation,sam2_repeat_0,171.59,150.99
fixation_user5_left_session_1_0_2_w045_a000610,5,fixation,sam2_repeat_1,171.58,151.21
fixation_user5_left_session_1_0_2_w045_a000610,5,fixation,sam2_repeat_2,171.62,151.1
fixation_user5_left_session_1_0_2_w045_a000610,5,fixation,sam2_repeat_3,171.7,151.06
fixation_user5_left_session_1_0_2_w045_a000610,5,fixation,sam2_repeat_4,172.84,151.2
fixation_user5_left_session_1_0_2_w055_a001310,5,fixation,human_ellipse,243.0,122.0
fixation_user5_left_session_1_0_2_w055_a001310,5,fixation,unet,242.04,121.144
fixation_user5_left_session_1_0_2_w055_a001310,5,fixation,gsam2,242.64,122.13
fixation_user5_left_session_1_0_2_w055_a001310,5,fixation,pred,242.075,122.138
fixation_user5_left_session_1_0_2_w055_a001310,5,fixation,ellseg,243.657,123.219
fixation_user5_left_session_1_0_2_w055_a001310,5,fixation,ritnet,243.553,122.345
fixation_user5_left_session_1_0_2_w055_a001310,5,fixation,edge_guided,243.76,123.025
fixation_user5_left_session_1_0_2_w055_a001310,5,fixation,deepvog,243.644,122.861
fixation_user5_left_session_1_0_2_w055_a001310,5,fixation,yoloe,242.686,121.701
fixation_user5_left_session_1_0_2_w055_a001310,5,fixation,sam2_repeat_0,242.61,122.07
fixation_user5_left_session_1_0_2_w055_a001310,5,fixation,sam2_repeat_1,242.78,122.27
fixation_user5_left_session_1_0_2_w055_a001310,5,fixation,sam2_repeat_2,242.73,122.17
fixation_user5_left_session_1_0_2_w055_a001310,5,fixation,sam2_repeat_3,242.79,122.06
fixation_user5_left_session_1_0_2_w055_a001310,5,fixation,sam2_repeat_4,243.8,122.13
fixation_user5_left_session_1_0_2_w065_a001410,5,fixation,human_ellipse,248.0,120.0
fixation_user5_left_session_1_0_2_w065_a001410,5,fixation,unet,246.284,118.491
fixation_user5_left_session_1_0_2_w065_a001410,5,fixation,gsam2,246.86,119.1
fixation_user5_left_session_1_0_2_w065_a001410,5,fixation,pred,242.72,122.246
fixation_user5_left_session_1_0_2_w065_a001410,5,fixation,ellseg,247.419,120.08
fixation_user5_left_session_1_0_2_w065_a001410,5,fixation,ritnet,247.648,119.421
fixation_user5_left_session_1_0_2_w065_a001410,5,fixation,edge_guided,247.467,120.126
fixation_user5_left_session_1_0_2_w065_a001410,5,fixation,deepvog,247.818,120.378
fixation_user5_left_session_1_0_2_w065_a001410,5,fixation,yoloe,247.321,118.705
fixation_user5_left_session_1_0_2_w065_a001410,5,fixation,sam2_repeat_0,246.82,119.05
fixation_user5_left_session_1_0_2_w065_a001410,5,fixation,sam2_repeat_1,246.96,119.2
fixation_user5_left_session_1_0_2_w065_a001410,5,fixation,sam2_repeat_2,246.89,119.16
fixation_user5_left_session_1_0_2_w065_a001410,5,fixation,sam2_repeat_3,246.92,119.08
fixation_user5_left_session_1_0_2_w065_a001410,5,fixation,sam2_repeat_4,247.89,119.07
fixation_user5_left_session_1_0_2_w075_a001510,5,fixation,human_ellipse,233.0,115.0
fixation_user5_left_session_1_0_2_w075_a001510,5,fixation,unet,232.431,113.37
fixation_user5_left_session_1_0_2_w075_a001510,5,fixation,gsam2,233.07,114.2
fixation_user5_left_session_1_0_2_w075_a001510,5,fixation,pred,232.41,111.312
fixation_user5_left_session_1_0_2_w075_a001510,5,fixation,ellseg,233.748,114.829
fixation_user5_left_session_1_0_2_w075_a001510,5,fixation,ritnet,233.805,114.487
fixation_user5_left_session_1_0_2_w075_a001510,5,fixation,edge_guided,233.802,115.201
fixation_user5_left_session_1_0_2_w075_a001510,5,fixation,deepvog,233.126,114.727
fixation_user5_left_session_1_0_2_w075_a001510,5,fixation,yoloe,233.178,113.42
fixation_user5_left_session_1_0_2_w075_a001510,5,fixation,sam2_repeat_0,233.06,114.11
fixation_user5_left_session_1_0_2_w075_a001510,5,fixation,sam2_repeat_1,233.14,114.23
fixation_user5_left_session_1_0_2_w075_a001510,5,fixation,sam2_repeat_2,233.1,114.18
fixation_user5_left_session_1_0_2_w075_a001510,5,fixation,sam2_repeat_3,233.14,114.12
fixation_user5_left_session_1_0_2_w075_a001510,5,fixation,sam2_repeat_4,234.27,114.14
fixation_user5_left_session_1_0_2_w085_a001610,5,fixation,human_ellipse,248.0,131.0
fixation_user5_left_session_1_0_2_w085_a001610,5,fixation,unet,247.651,129.66
fixation_user5_left_session_1_0_2_w085_a001610,5,fixation,gsam2,248.19,130.42
fixation_user5_left_session_1_0_2_w085_a001610,5,fixation,pred,245.416,127.533
fixation_user5_left_session_1_0_2_w085_a001610,5,fixation,ellseg,248.686,131.345
fixation_user5_left_session_1_0_2_w085_a001610,5,fixation,ritnet,249.058,130.689
fixation_user5_left_session_1_0_2_w085_a001610,5,fixation,edge_guided,248.703,131.116
fixation_user5_left_session_1_0_2_w085_a001610,5,fixation,deepvog,247.842,130.166
fixation_user5_left_session_1_0_2_w085_a001610,5,fixation,yoloe,247.64,130.235
fixation_user5_left_session_1_0_2_w085_a001610,5,fixation,sam2_repeat_0,248.16,130.47
fixation_user5_left_session_1_0_2_w085_a001610,5,fixation,sam2_repeat_1,248.26,130.53
fixation_user5_left_session_1_0_2_w085_a001610,5,fixation,sam2_repeat_2,248.23,130.41
fixation_user5_left_session_1_0_2_w085_a001610,5,fixation,sam2_repeat_3,248.29,130.48
fixation_user5_left_session_1_0_2_w085_a001610,5,fixation,sam2_repeat_4,249.41,130.53
fixation_user5_left_session_1_0_2_w095_a001710,5,fixation,human_ellipse,240.0,130.0
fixation_user5_left_session_1_0_2_w095_a001710,5,fixation,unet,239.312,128.672
fixation_user5_left_session_1_0_2_w095_a001710,5,fixation,gsam2,239.78,129.53
fixation_user5_left_session_1_0_2_w095_a001710,5,fixation,pred,241.227,127.058
fixation_user5_left_session_1_0_2_w095_a001710,5,fixation,ellseg,240.509,129.905
fixation_user5_left_session_1_0_2_w095_a001710,5,fixation,ritnet,240.563,129.754
fixation_user5_left_session_1_0_2_w095_a001710,5,fixation,edge_guided,241.038,130.339
fixation_user5_left_session_1_0_2_w095_a001710,5,fixation,deepvog,241.079,129.947
fixation_user5_left_session_1_0_2_w095_a001710,5,fixation,yoloe,239.035,128.433
fixation_user5_left_session_1_0_2_w095_a001710,5,fixation,sam2_repeat_0,239.71,129.39
fixation_user5_left_session_1_0_2_w095_a001710,5,fixation,sam2_repeat_1,239.83,129.6
fixation_user5_left_session_1_0_2_w095_a001710,5,fixation,sam2_repeat_2,239.76,129.51
fixation_user5_left_session_1_0_2_w095_a001710,5,fixation,sam2_repeat_3,239.87,129.52
fixation_user5_left_session_1_0_2_w095_a001710,5,fixation,sam2_repeat_4,240.93,129.54
fixation_user5_left_session_1_0_2_w105_a001910,5,fixation,human_ellipse,221.0,145.0
fixation_user5_left_session_1_0_2_w105_a001910,5,fixation,unet,219.774,144.255
fixation_user5_left_session_1_0_2_w105_a001910,5,fixation,gsam2,220.13,144.81
fixation_user5_left_session_1_0_2_w105_a001910,5,fixation,pred,218.988,142.173
fixation_user5_left_session_1_0_2_w105_a001910,5,fixation,ellseg,220.603,145.815
fixation_user5_left_session_1_0_2_w105_a001910,5,fixation,ritnet,220.656,144.826
fixation_user5_left_session_1_0_2_w105_a001910,5,fixation,edge_guided,220.815,145.991
fixation_user5_left_session_1_0_2_w105_a001910,5,fixation,deepvog,220.616,144.52
fixation_user5_left_session_1_0_2_w105_a001910,5,fixation,yoloe,219.889,147.979
fixation_user5_left_session_1_0_2_w105_a001910,5,fixation,sam2_repeat_0,220.07,144.72
fixation_user5_left_session_1_0_2_w105_a001910,5,fixation,sam2_repeat_1,220.17,144.89
fixation_user5_left_session_1_0_2_w105_a001910,5,fixation,sam2_repeat_2,220.13,144.77
fixation_user5_left_session_1_0_2_w105_a001910,5,fixation,sam2_repeat_3,220.18,144.55
fixation_user5_left_session_1_0_2_w105_a001910,5,fixation,sam2_repeat_4,221.37,144.79
fixation_user5_left_session_1_0_2_w115_a002110,5,fixation,human_ellipse,195.0,158.0
fixation_user5_left_session_1_0_2_w115_a002110,5,fixation,unet,195.149,156.719
fixation_user5_left_session_1_0_2_w115_a002110,5,fixation,gsam2,195.68,157.41
fixation_user5_left_session_1_0_2_w115_a002110,5,fixation,pred,192.81,154.052
fixation_user5_left_session_1_0_2_w115_a002110,5,fixation,ellseg,196.537,158.431
fixation_user5_left_session_1_0_2_w115_a002110,5,fixation,ritnet,196.126,157.626
fixation_user5_left_session_1_0_2_w115_a002110,5,fixation,edge_guided,196.627,158.34
fixation_user5_left_session_1_0_2_w115_a002110,5,fixation,deepvog,195.851,158.038
fixation_user5_left_session_1_0_2_w115_a002110,5,fixation,yoloe,196.015,156.56
fixation_user5_left_session_1_0_2_w115_a002110,5,fixation,sam2_repeat_0,195.58,157.35
fixation_user5_left_session_1_0_2_w115_a002110,5,fixation,sam2_repeat_1,195.63,157.5
fixation_user5_left_session_1_0_2_w115_a002110,5,fixation,sam2_repeat_2,195.67,157.53
fixation_user5_left_session_1_0_2_w115_a002110,5,fixation,sam2_repeat_3,195.73,157.06
fixation_user5_left_session_1_0_2_w115_a002110,5,fixation,sam2_repeat_4,196.77,157.59
fixation_user5_left_session_1_0_2_w125_a002210,5,fixation,human_ellipse,192.0,160.0
fixation_user5_left_session_1_0_2_w125_a002210,5,fixation,unet,191.659,157.641
fixation_user5_left_session_1_0_2_w125_a002210,5,fixation,gsam2,192.36,158.46
fixation_user5_left_session_1_0_2_w125_a002210,5,fixation,pred,189.022,157.37
fixation_user5_left_session_1_0_2_w125_a002210,5,fixation,ellseg,193.038,159.461
fixation_user5_left_session_1_0_2_w125_a002210,5,fixation,ritnet,192.83,158.505
fixation_user5_left_session_1_0_2_w125_a002210,5,fixation,edge_guided,193.124,159.467
fixation_user5_left_session_1_0_2_w125_a002210,5,fixation,deepvog,192.897,159.189
fixation_user5_left_session_1_0_2_w125_a002210,5,fixation,yoloe,193.948,157.029
fixation_user5_left_session_1_0_2_w125_a002210,5,fixation,sam2_repeat_0,192.26,158.41
fixation_user5_left_session_1_0_2_w125_a002210,5,fixation,sam2_repeat_1,192.35,158.53
fixation_user5_left_session_1_0_2_w125_a002210,5,fixation,sam2_repeat_2,192.36,158.51
fixation_user5_left_session_1_0_2_w125_a002210,5,fixation,sam2_repeat_3,192.4,158.32
fixation_user5_left_session_1_0_2_w125_a002210,5,fixation,sam2_repeat_4,193.5,158.39
fixation_user5_left_session_1_0_2_w135_a002310,5,fixation,human_ellipse,184.0,162.0
fixation_user5_left_session_1_0_2_w135_a002310,5,fixation,unet,184.084,160.447
fixation_user5_left_session_1_0_2_w135_a002310,5,fixation,gsam2,184.45,161.18
fixation_user5_left_session_1_0_2_w135_a002310,5,fixation,pred,182.363,157.395
fixation_user5_left_session_1_0_2_w135_a002310,5,fixation,ellseg,185.097,162.116
fixation_user5_left_session_1_0_2_w135_a002310,5,fixation,ritnet,184.992,161.395
fixation_user5_left_session_1_0_2_w135_a002310,5,fixation,edge_guided,185.216,162.24
fixation_user5_left_session_1_0_2_w135_a002310,5,fixation,deepvog,184.701,161.852
fixation_user5_left_session_1_0_2_w135_a002310,5,fixation,yoloe,184.258,161.01
fixation_user5_left_session_1_0_2_w135_a002310,5,fixation,sam2_repeat_0,184.45,161.07
fixation_user5_left_session_1_0_2_w135_a002310,5,fixation,sam2_repeat_1,184.5,161.37
fixation_user5_left_session_1_0_2_w135_a002310,5,fixation,sam2_repeat_2,184.49,161.3
fixation_user5_left_session_1_0_2_w135_a002310,5,fixation,sam2_repeat_3,184.58,160.99
fixation_user5_left_session_1_0_2_w135_a002310,5,fixation,sam2_repeat_4,185.67,161.09
fixation_user5_left_session_1_0_2_w145_a002510,5,fixation,human_ellipse,169.0,151.0
fixation_user5_left_session_1_0_2_w145_a002510,5,fixation,unet,167.608,149.3
fixation_user5_left_session_1_0_2_w145_a002510,5,fixation,gsam2,167.74,150.31
fixation_user5_left_session_1_0_2_w145_a002510,5,fixation,pred,164.873,148.827
fixation_user5_left_session_1_0_2_w145_a002510,5,fixation,ellseg,168.506,151.236
fixation_user5_left_session_1_0_2_w145_a002510,5,fixation,ritnet,168.517,150.625
fixation_user5_left_session_1_0_2_w145_a002510,5,fixation,edge_guided,168.916,151.209
fixation_user5_left_session_1_0_2_w145_a002510,5,fixation,deepvog,179.845,147.137
fixation_user5_left_session_1_0_2_w145_a002510,5,fixation,yoloe,167.797,149.6
fixation_user5_left_session_1_0_2_w145_a002510,5,fixation,sam2_repeat_0,167.71,150.25
fixation_user5_left_session_1_0_2_w145_a002510,5,fixation,sam2_repeat_1,167.79,150.34
fixation_user5_left_session_1_0_2_w145_a002510,5,fixation,sam2_repeat_2,167.76,150.26
fixation_user5_left_session_1_0_2_w145_a002510,5,fixation,sam2_repeat_3,167.8,150.1
fixation_user5_left_session_1_0_2_w145_a002510,5,fixation,sam2_repeat_4,169.04,150.38
fixation_user5_right_session_1_0_2_w155_a000110,5,fixation,human_ellipse,190.0,110.0
fixation_user5_right_session_1_0_2_w155_a000110,5,fixation,unet,188.539,108.907
fixation_user5_right_session_1_0_2_w155_a000110,5,fixation,gsam2,189.12,109.78
fixation_user5_right_session_1_0_2_w155_a000110,5,fixation,pred,201.56,106.262
fixation_user5_right_session_1_0_2_w155_a000110,5,fixation,ellseg,189.912,110.085
fixation_user5_right_session_1_0_2_w155_a000110,5,fixation,ritnet,189.509,109.67
fixation_user5_right_session_1_0_2_w155_a000110,5,fixation,edge_guided,189.866,110.512
fixation_user5_right_session_1_0_2_w155_a000110,5,fixation,deepvog,189.232,108.627
fixation_user5_right_session_1_0_2_w155_a000110,5,fixation,yoloe,188.856,108.58
fixation_user5_right_session_1_0_2_w155_a000110,5,fixation,sam2_repeat_0,189.08,109.74
fixation_user5_right_session_1_0_2_w155_a000110,5,fixation,sam2_repeat_1,189.17,109.84
fixation_user5_right_session_1_0_2_w155_a000110,5,fixation,sam2_repeat_2,189.15,109.76
fixation_user5_right_session_1_0_2_w155_a000110,5,fixation,sam2_repeat_3,189.18,109.76
fixation_user5_right_session_1_0_2_w155_a000110,5,fixation,sam2_repeat_4,190.32,109.81
fixation_user6_left_session_1_0_2_w006_a000110,6,fixation,human_ellipse,170.0,104.0
fixation_user6_left_session_1_0_2_w006_a000110,6,fixation,unet,168.982,102.505
fixation_user6_left_session_1_0_2_w006_a000110,6,fixation,gsam2,169.42,103.16
fixation_user6_left_session_1_0_2_w006_a000110,6,fixation,pred,164.415,101.989
fixation_user6_left_session_1_0_2_w006_a000110,6,fixation,ellseg,169.683,103.799
fixation_user6_left_session_1_0_2_w006_a000110,6,fixation,ritnet,169.978,103.599
fixation_user6_left_session_1_0_2_w006_a000110,6,fixation,edge_guided,170.066,104.376
fixation_user6_left_session_1_0_2_w006_a000110,6,fixation,deepvog,170.181,103.463
fixation_user6_left_session_1_0_2_w006_a000110,6,fixation,yoloe,168.868,102.698
fixation_user6_left_session_1_0_2_w006_a000110,6,fixation,sam2_repeat_0,169.39,103.09
fixation_user6_left_session_1_0_2_w006_a000110,6,fixation,sam2_repeat_1,169.36,103.5
fixation_user6_left_session_1_0_2_w006_a000110,6,fixation,sam2_repeat_2,169.32,103.41
fixation_user6_left_session_1_0_2_w006_a000110,6,fixation,sam2_repeat_3,169.41,103.29
fixation_user6_left_session_1_0_2_w006_a000110,6,fixation,sam2_repeat_4,170.55,103.18
fixation_user6_left_session_1_0_2_w016_a000210,6,fixation,human_ellipse,218.0,127.0
fixation_user6_left_session_1_0_2_w016_a000210,6,fixation,unet,216.955,124.868
fixation_user6_left_session_1_0_2_w016_a000210,6,fixation,gsam2,217.28,125.91
fixation_user6_left_session_1_0_2_w016_a000210,6,fixation,pred,136.371,120.63
fixation_user6_left_session_1_0_2_w016_a000210,6,fixation,ellseg,217.947,126.477
fixation_user6_left_session_1_0_2_w016_a000210,6,fixation,ritnet,217.937,126.223
fixation_user6_left_session_1_0_2_w016_a000210,6,fixation,edge_guided,218.353,126.485
fixation_user6_left_session_1_0_2_w016_a000210,6,fixation,deepvog,218.622,126.446
fixation_user6_left_session_1_0_2_w016_a000210,6,fixation,yoloe,217.076,124.989
fixation_user6_left_session_1_0_2_w016_a000210,6,fixation,sam2_repeat_0,217.24,125.84
fixation_user6_left_session_1_0_2_w016_a000210,6,fixation,sam2_repeat_1,217.35,125.99
fixation_user6_left_session_1_0_2_w016_a000210,6,fixation,sam2_repeat_2,217.33,125.92
fixation_user6_left_session_1_0_2_w016_a000210,6,fixation,sam2_repeat_3,217.37,125.8
fixation_user6_left_session_1_0_2_w016_a000210,6,fixation,sam2_repeat_4,218.45,125.85
fixation_user6_left_session_1_0_2_w026_a000310,6,fixation,human_ellipse,130.0,97.0
fixation_user6_left_session_1_0_2_w026_a000310,6,fixation,unet,129.63,95.417
fixation_user6_left_session_1_0_2_w026_a000310,6,fixation,gsam2,130.01,96.6
fixation_user6_left_session_1_0_2_w026_a000310,6,fixation,pred,122.783,104.223
fixation_user6_left_session_1_0_2_w026_a000310,6,fixation,ellseg,130.933,97.022
fixation_user6_left_session_1_0_2_w026_a000310,6,fixation,ritnet,130.333,96.254
fixation_user6_left_session_1_0_2_w026_a000310,6,fixation,edge_guided,131.141,97.124
fixation_user6_left_session_1_0_2_w026_a000310,6,fixation,deepvog,343.284,124.696
fixation_user6_left_session_1_0_2_w026_a000310,6,fixation,yoloe,130.075,95.187
fixation_user6_left_session_1_0_2_w026_a000310,6,fixation,sam2_repeat_0,129.94,96.36
fixation_user6_left_session_1_0_2_w026_a000310,6,fixation,sam2_repeat_1,130.07,96.57
fixation_user6_left_session_1_0_2_w026_a000310,6,fixation,sam2_repeat_2,130.11,96.42
fixation_user6_left_session_1_0_2_w026_a000310,6,fixation,sam2_repeat_3,130.18,96.52
fixation_user6_left_session_1_0_2_w026_a000310,6,fixation,sam2_repeat_4,131.15,96.55
fixation_user6_left_session_1_0_2_w036_a000610,6,fixation,human_ellipse,185.0,116.0
