record_kind	source_path	target_path	mode	blob_id	disposition	detail
preserved_blob	algorithm/analysis/report/FACET/operations/run_epnet_fpn_dw_full_unet_gpu0_after_baseline_2026-06-26.sh	algorithm/analysis/report/FACET/operations/run_epnet_fpn_dw_full_unet_gpu0_after_baseline_2026-06-26.sh	100644	2c39411c25521e2148428fdb981a1fb3a4f92e0e	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/run_epnet_full_unet_gpu0_when_ready_2026-06-26.sh	algorithm/analysis/report/FACET/operations/run_epnet_full_unet_gpu0_when_ready_2026-06-26.sh	100644	3815d10208ac43d2fab71dd925de493cc31f17ea	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/run_epnet_subject_independent_img64_gpu1_2026-06-30.sh	algorithm/analysis/report/FACET/operations/run_epnet_subject_independent_img64_gpu1_2026-06-30.sh	100644	c3dd5c004d668f0f99a4cbb0cae64a8556c9c491	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/run_full_checkpoint_evaluation_2026-06-26.sh	algorithm/analysis/report/FACET/operations/run_full_checkpoint_evaluation_2026-06-26.sh	100644	4d898a224edac6a6e2149b10204bc4956acfeca4	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/run_full_expansion_resume_2026-06-25.sh	algorithm/analysis/report/FACET/operations/run_full_expansion_resume_2026-06-25.sh	100644	294a84a6959ba72c7af9c46ca3b5c3f1be1c8e0f	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/run_guarded_missing_gate_summary_2026-06-26.sh	algorithm/analysis/report/FACET/operations/run_guarded_missing_gate_summary_2026-06-26.sh	100644	dff9093aa33d1c712c8c732ee5e4373425b14a16	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/run_hbtxr_batch_probe_gpu0_when_free_2026-06-26.sh	algorithm/analysis/report/FACET/operations/run_hbtxr_batch_probe_gpu0_when_free_2026-06-26.sh	100644	ee7a5a5c1fe6ad9b28ac096f6388087edbeec98a	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/run_hbtxr_batch_probe_gpu1_now_2026-06-26.sh	algorithm/analysis/report/FACET/operations/run_hbtxr_batch_probe_gpu1_now_2026-06-26.sh	100644	39d76679c259144f0f3f84f2e64cc18d51bbb580	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/run_hbtxr_effbs32_checkpoint_evaluation_2026-06-26.sh	algorithm/analysis/report/FACET/operations/run_hbtxr_effbs32_checkpoint_evaluation_2026-06-26.sh	100644	b30df46110d5e607084944b62b78c326fd2964ec	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/run_hbtxr_error_table_then_epnet_subject_independent_gpu1_2026-06-30.sh	algorithm/analysis/report/FACET/operations/run_hbtxr_error_table_then_epnet_subject_independent_gpu1_2026-06-30.sh	100644	cbece1da13152f5cb4645795e40550708e17c797	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/run_hbtxr_full_unet_effbs32_gpu1_after_baseline_2026-06-26.sh	algorithm/analysis/report/FACET/operations/run_hbtxr_full_unet_effbs32_gpu1_after_baseline_2026-06-26.sh	100644	5f18856d0216475eedf8a03d7032d6c0663a2d8a	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/run_hbtxr_full_unet_gpu1_when_ready_2026-06-26.sh	algorithm/analysis/report/FACET/operations/run_hbtxr_full_unet_gpu1_when_ready_2026-06-26.sh	100644	b7b762b77ab957192971a143cfd187bac0d33d15	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/run_hbtxr_img128_patch4_gpu0_2026-06-27.sh	algorithm/analysis/report/FACET/operations/run_hbtxr_img128_patch4_gpu0_2026-06-27.sh	100644	bd69adf025d2a67d1394fdebe369df0368834232	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/run_hbtxr_img64_patch4_gpu1_2026-06-27.sh	algorithm/analysis/report/FACET/operations/run_hbtxr_img64_patch4_gpu1_2026-06-27.sh	100644	e61f21416c645213c3c537be3319c759048daa5f	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/run_hbtxr_subject_independent_img64_patch4_eval_after_training_2026-06-28.sh	algorithm/analysis/report/FACET/operations/run_hbtxr_subject_independent_img64_patch4_eval_after_training_2026-06-28.sh	100644	a4a496e4fd990b833c13c730e9eafdc404c45a46	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/run_hbtxr_subject_independent_img64_patch4_gpu1_2026-06-28.sh	algorithm/analysis/report/FACET/operations/run_hbtxr_subject_independent_img64_patch4_gpu1_2026-06-28.sh	100644	7b7e1df0da427309c6c342c6e3efc6868dcde2a4	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/run_hourly_status_refresh_guard_2026-06-26.sh	algorithm/analysis/report/FACET/operations/run_hourly_status_refresh_guard_2026-06-26.sh	100644	3767cb769a1e784c662914c5ef34a17067c354c6	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/run_next_hourly_refresh_once_2026-06-26.sh	algorithm/analysis/report/FACET/operations/run_next_hourly_refresh_once_2026-06-26.sh	100644	a2dba59b93297f3d1974b99f0f94446c0bd765d4	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/run_tdtracker_subject_independent_img64_gpu1_2026-07-01.sh	algorithm/analysis/report/FACET/operations/run_tdtracker_subject_independent_img64_gpu1_2026-07-01.sh	100644	2592718b88ddfea654849574062189f593e3ed02	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/run_validation_smoke_suite_2026-06-26.sh	algorithm/analysis/report/FACET/operations/run_validation_smoke_suite_2026-06-26.sh	100644	19c60abff09d78dbb2ec4d06c9b8297397e8ad7b	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/start_next_hourly_refresh_once_2026-06-26.sh	algorithm/analysis/report/FACET/operations/start_next_hourly_refresh_once_2026-06-26.sh	100644	142f54edab47d7002e8104beddfbaf1a91f12d54	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/summarize_missing_gates_2026-06-26.py	algorithm/analysis/report/FACET/operations/summarize_missing_gates_2026-06-26.py	100644	d7d368b2932b952b9ab50a10c7305872bc011c80	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/test_artifact_validation_smoke_2026-06-26.sh	algorithm/analysis/report/FACET/operations/test_artifact_validation_smoke_2026-06-26.sh	100644	3c2bfb4d42aae88f7fcf94e6a1b05f35fa8f68e0	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/test_completion_audit_fail_gate_2026-06-26.sh	algorithm/analysis/report/FACET/operations/test_completion_audit_fail_gate_2026-06-26.sh	100644	223ff8222c1ade93fba4497106888979dc6442c7	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/test_completion_audit_pass_gate_2026-06-26.sh	algorithm/analysis/report/FACET/operations/test_completion_audit_pass_gate_2026-06-26.sh	100644	fe49b55fc855ddbe8cff4256fa4c5bc0ef050d9d	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/test_evaluation_runner_completion_gate_2026-06-26.sh	algorithm/analysis/report/FACET/operations/test_evaluation_runner_completion_gate_2026-06-26.sh	100644	bc872fe5fe9b59cd598b48822e554ac3dce3aaf6	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/test_followup_waiter_completion_gate_2026-06-26.sh	algorithm/analysis/report/FACET/operations/test_followup_waiter_completion_gate_2026-06-26.sh	100644	15969a8c91402dc85ca4f01d1b8927756d13cf64	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/test_goal_completion_check_2026-06-26.sh	algorithm/analysis/report/FACET/operations/test_goal_completion_check_2026-06-26.sh	100644	bccbcbd8b9aa38404033fa6a37f30e5d5dd85d73	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/test_guarded_missing_gate_summary_2026-06-26.sh	algorithm/analysis/report/FACET/operations/test_guarded_missing_gate_summary_2026-06-26.sh	100644	cd4aeeadcb6ce02b820a5394d6825bdfef435324	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/test_hourly_guard_skip_order_2026-06-26.sh	algorithm/analysis/report/FACET/operations/test_hourly_guard_skip_order_2026-06-26.sh	100644	1a8ae567e2562e3514990ea3c510a541f645946e	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/test_hourly_refresh_guard_routing_2026-06-26.sh	algorithm/analysis/report/FACET/operations/test_hourly_refresh_guard_routing_2026-06-26.sh	100644	1e3b6caff423c25c8a2e8cb80d98e8658de76f43	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/test_missing_gate_summary_2026-06-26.sh	algorithm/analysis/report/FACET/operations/test_missing_gate_summary_2026-06-26.sh	100644	45626d893d67bf0764457bd2a471cc3faa0e4000	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/test_monitoring_interval_defaults_2026-06-26.sh	algorithm/analysis/report/FACET/operations/test_monitoring_interval_defaults_2026-06-26.sh	100644	34b0d9373df77cd1672b51b54633ae93dd18ca78	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/test_next_hourly_refresh_once_2026-06-26.sh	algorithm/analysis/report/FACET/operations/test_next_hourly_refresh_once_2026-06-26.sh	100644	2c548e0c6556455e9c6b061cae69d7ee8d30887e	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/test_pairwise_input_validation_smoke_2026-06-26.sh	algorithm/analysis/report/FACET/operations/test_pairwise_input_validation_smoke_2026-06-26.sh	100644	ab1820bd22554186291e93bf180db0f13b97497a	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/test_training_completion_marker_2026-06-26.sh	algorithm/analysis/report/FACET/operations/test_training_completion_marker_2026-06-26.sh	100644	fdac000bf60a7b683eec0dcce242d5a960c2098d	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/watch_epnet_fpn_dw_checkpoints_and_evaluate_2026-06-26.sh	algorithm/analysis/report/FACET/operations/watch_epnet_fpn_dw_checkpoints_and_evaluate_2026-06-26.sh	100644	f3c4277cee51d37a1b97d347f81dc573702f438f	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/watch_followup_training_jobs_2026-06-26.sh	algorithm/analysis/report/FACET/operations/watch_followup_training_jobs_2026-06-26.sh	100644	1aaef709c7bb19d124254da255318415402cc038	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/watch_full_checkpoints_and_evaluate_2026-06-26.sh	algorithm/analysis/report/FACET/operations/watch_full_checkpoints_and_evaluate_2026-06-26.sh	100644	7da1adb41cf0db1de3047d36d1f17007046ef761	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/watch_full_training_jobs_2026-06-26.sh	algorithm/analysis/report/FACET/operations/watch_full_training_jobs_2026-06-26.sh	100644	bc1240e763af7ff36db0a46c29ce052f3f9cc768	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/operations/watch_hbtxr_effbs32_checkpoints_and_evaluate_2026-06-26.sh	algorithm/analysis/report/FACET/operations/watch_hbtxr_effbs32_checkpoints_and_evaluate_2026-06-26.sh	100644	2a6159597927f2f8be4ab3b5a68fe5a9e6546750	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/planning/FACET_HBTXR_DeiT_training_plan_2026-06-25.md	algorithm/analysis/report/FACET/planning/FACET_HBTXR_DeiT_training_plan_2026-06-25.md	100644	8a3ae135a945ba1229dab39ce5336169fbcb9414	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/planning/FACET_epnet_fpn_dw_ablation_preparation_2026-06-26.md	algorithm/analysis/report/FACET/planning/FACET_epnet_fpn_dw_ablation_preparation_2026-06-26.md	100644	cac5d0de04b2648c4d75a0aa1cd0914d9dadd58c	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/planning/FACET_parallel_epnet_hbtxr_training_2026-06-26.md	algorithm/analysis/report/FACET/planning/FACET_parallel_epnet_hbtxr_training_2026-06-26.md	100644	010654c8c07abb2b3b96932a9289622ae4bb6c95	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/planning/FACET_reproduction_execution_runbook_2026-06-25.md	algorithm/analysis/report/FACET/planning/FACET_reproduction_execution_runbook_2026-06-25.md	100644	a2c662b9c87bf26d10399fbaf558b01aa6e6cb8e	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/planning/FACET_reproduction_plan_2026-06-25.md	algorithm/analysis/report/FACET/planning/FACET_reproduction_plan_2026-06-25.md	100644	5638eb30d0224349bb39e5bd424378afd23cf37b	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/planning/FACET_reproduction_plan_progress_audit_2026-06-26.md	algorithm/analysis/report/FACET/planning/FACET_reproduction_plan_progress_audit_2026-06-26.md	100644	6f8ac24039b38ea6b01ebfb51eae5c6d1586ca19	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/planning/HBTXR_subject_independent_img64_patch4_plan_2026-06-28.md	algorithm/analysis/report/FACET/planning/HBTXR_subject_independent_img64_patch4_plan_2026-06-28.md	100644	4133ccaeae6cd6f66bf5adc44ac5013d408098e2	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/training/FACET_effbs32_status_gate_hardening_2026-06-26.md	algorithm/analysis/report/FACET/training/FACET_effbs32_status_gate_hardening_2026-06-26.md	100644	70e544717f56a1eb212cb3217cbc909fd93a8949	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/training/FACET_epnet_fpn_dw_waiter_launch_2026-06-26.md	algorithm/analysis/report/FACET/training/FACET_epnet_fpn_dw_waiter_launch_2026-06-26.md	100644	86916ee2758c5bd19489bb0bab1215b7eb79b878	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/training/FACET_epnet_invalid_ellipse_recovery_2026-06-26.md	algorithm/analysis/report/FACET/training/FACET_epnet_invalid_ellipse_recovery_2026-06-26.md	100644	c2d97aedc19b894e4edd65baef0c4762d10dbc5e	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/training/FACET_epnet_toframestack_recovery_2026-06-26.md	algorithm/analysis/report/FACET/training/FACET_epnet_toframestack_recovery_2026-06-26.md	100644	b46049e65e7c216ad248b802bcd2378b10c3e94d	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/training/FACET_followup_training_watchdog_2026-06-26.md	algorithm/analysis/report/FACET/training/FACET_followup_training_watchdog_2026-06-26.md	100644	35ab0bccae38a89ed3e492997be797d993fe9262	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/training/FACET_full_training_eta_and_hbtxr_batch_risk_2026-06-26.md	algorithm/analysis/report/FACET/training/FACET_full_training_eta_and_hbtxr_batch_risk_2026-06-26.md	100644	766481416c169620e2562eb50fef14387a562662	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/training/FACET_full_training_monitor_2026-06-26.md	algorithm/analysis/report/FACET/training/FACET_full_training_monitor_2026-06-26.md	100644	37d8a6cc373588577d7f4a2512d22fe3f1b26aa2	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/training/FACET_full_training_progress_snapshot_2026-06-26.json	algorithm/analysis/report/FACET/training/FACET_full_training_progress_snapshot_2026-06-26.json	100644	6459650c76988e959b3918890d7651377cbc6e54	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/training/FACET_full_training_progress_snapshot_2026-06-26.md	algorithm/analysis/report/FACET/training/FACET_full_training_progress_snapshot_2026-06-26.md	100644	a38d596376f9239dbb84ad5d024c7cda966ccf51	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/training/FACET_full_training_resume_support_2026-06-26.md	algorithm/analysis/report/FACET/training/FACET_full_training_resume_support_2026-06-26.md	100644	13b5af49b4c1653ec94575ce4beee8b535219fcc	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/training/FACET_full_training_step_checkpoint_recovery_2026-06-26.md	algorithm/analysis/report/FACET/training/FACET_full_training_step_checkpoint_recovery_2026-06-26.md	100644	c5223048187d0537901a4e92696f39262a7e37d4	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/training/FACET_full_training_watchdog_2026-06-26.md	algorithm/analysis/report/FACET/training/FACET_full_training_watchdog_2026-06-26.md	100644	b44588d03c22ccfa8a2c19e15cba2fb44f25b741	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/training/FACET_hbtxr_batch_probe_2026-06-26.md	algorithm/analysis/report/FACET/training/FACET_hbtxr_batch_probe_2026-06-26.md	100644	e4876b6d60236d27ee5939c8eedd001537e8f1af	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/training/FACET_hbtxr_effbs32_waiter_launch_2026-06-26.md	algorithm/analysis/report/FACET/training/FACET_hbtxr_effbs32_waiter_launch_2026-06-26.md	100644	8fa71d8191781d1a5241e7f2b62a6ef9e5a45a46	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	algorithm/analysis/report/FACET/training/FACET_hbtxr_img128_patch4_training_launch_2026-06-27.md	algorithm/analysis/report/FACET/training/FACET_hbtxr_img128_patch4_training_launch_2026-06-27.md	100644	7cc234eb36868b7e1adbb706f206976c7f6e90ec	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
