path,line,end_line,zone,symbol,rule,severity,claim_type,confidence,evidence
algorithm/common/src/EvEye/callback/S3Checkpoint.py,17,17,maintained,S3Checkpoint._upload_to_s3,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/callback/S3Checkpoint.py,19,19,maintained,S3Checkpoint._upload_to_s3,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/CitiBike/CitiBikeDataset.py,17,17,maintained,<module>,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/CitiBike/CitiBikeDataset.py,106,106,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/CitiBike/CitiBikeDataset.py,109,109,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/CitiBike/CitiBikeDataset.py,110,110,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/CitiBike/CitiBikeDataset.py,111,111,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/CitiBike/CitiBikeDataset.py,112,112,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/CitiBike/CitiBikeDataset.py,113,113,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/CitiBike/CitiBikeDataset.py,116,116,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/CitiBike/CitiBikeDataset.py,24,24,maintained,CitiBikeDataset.__init__,hard-coded-absolute-path,high,fact,high,"dataset_path: str = ""/mnt/data2T/junyuan/eye-tracking/BikeDataset"","
algorithm/common/src/EvEye/dataset/CitiBike/CitiBikeDataset.py,74,74,maintained,CitiBikeDataset.make_dataset,hard-coded-absolute-path,high,fact,high,"data_path=""/mnt/data2T/junyuan/eye-tracking/BikeDataset"","
algorithm/common/src/EvEye/dataset/DavisEyeCenter/DatDavisEyeCenterDataset.py,75,75,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/DavisEyeCenter/DatDavisEyeCenterDataset.py,76,76,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/DavisEyeCenter/DatDavisEyeCenterDataset.py,77,77,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/DavisEyeCenter/DatDavisEyeCenterDataset.py,78,78,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/DavisEyeCenter/DatDavisEyeCenterDataset.py,79,79,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/DavisEyeCenter/DatDavisEyeCenterDataset.py,80,80,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/DavisEyeCenter/DatDavisEyeCenterDataset.py,81,81,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/DavisEyeCenter/DatDavisEyeCenterDataset.py,84,84,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/DavisEyeCenter/DatDavisEyeCenterDataset.py,70,70,maintained,main,hard-coded-absolute-path,high,fact,high,"root_path=""/mnt/data2T/junyuan/eye-tracking/testDataset"","
algorithm/common/src/EvEye/dataset/DavisEyeCenter/DavisEyeCenterDataset.py,20,355,maintained,DavisEyeCenterDataset,large-class,high,fact,high,class spans 336 lines
algorithm/common/src/EvEye/dataset/DavisEyeCenter/DavisEyeCenterDataset.py,20,355,maintained,DavisEyeCenterDataset,high-branch-density,medium,inference,medium,AST branch proxy=24
algorithm/common/src/EvEye/dataset/DavisEyeCenter/DavisEyeCenterDataset.py,21,212,maintained,DavisEyeCenterDataset.__init__,large-function,high,fact,high,function spans 192 lines
algorithm/common/src/EvEye/dataset/DavisEyeCenter/DavisEyeCenterDataset.py,21,212,maintained,DavisEyeCenterDataset.__init__,too-many-parameters,medium,fact,high,parameter count=12
algorithm/common/src/EvEye/dataset/DavisEyeCenter/DavisEyeCenterDataset.py,222,348,maintained,DavisEyeCenterDataset.__getitem__,large-function,high,fact,high,function spans 127 lines
algorithm/common/src/EvEye/dataset/DavisEyeCenter/DavisEyeCenterDataset.py,376,376,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/DavisEyeCenter/DavisEyeCenterDataset.py,379,379,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/DavisEyeCenter/DavisEyeCenterDataset.py,381,381,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/DavisEyeCenter/DavisEyeCenterDataset.py,382,382,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/DavisEyeCenter/DavisEyeCenterDataset.py,383,383,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/DavisEyeCenter/DavisEyeCenterDataset.py,384,384,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/DavisEyeCenter/DavisEyeCenterDataset.py,385,385,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/DavisEyeCenter/DavisEyeCenterDataset.py,386,386,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/DavisEyeCenter/DavisEyeCenterDataset.py,387,387,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/DavisEyeCenter/DavisEyeCenterDataset.py,390,390,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/DavisEyeCenter/DavisEyeCenterDataset.py,232,234,maintained,DavisEyeCenterDataset.__getitem__,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/DavisEyeCenter/DavisEyeCenterDataset.py,364,364,maintained,main,hard-coded-absolute-path,high,fact,high,"root_path=""/mnt/data2T/junyuan/eye-tracking/testDataset"","
algorithm/common/src/EvEye/dataset/DavisEyeCenter/MemmapDavisEyeCenterDataset.py,104,134,maintained,MemmapDavisEyeCenterDataset.__init__,too-many-parameters,medium,fact,high,parameter count=11
algorithm/common/src/EvEye/dataset/DavisEyeCenter/MemmapDavisEyeCenterDataset.py,157,242,maintained,MemmapDavisEyeCenterDataset.__getitem__,large-function,medium,fact,high,function spans 86 lines
algorithm/common/src/EvEye/dataset/DavisEyeCenter/MemmapDavisEyeCenterDataset.py,275,275,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/DavisEyeCenter/MemmapDavisEyeCenterDataset.py,278,278,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/DavisEyeCenter/MemmapDavisEyeCenterDataset.py,282,282,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/DavisEyeCenter/MemmapDavisEyeCenterDataset.py,283,283,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/DavisEyeCenter/MemmapDavisEyeCenterDataset.py,284,284,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/DavisEyeCenter/MemmapDavisEyeCenterDataset.py,285,285,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/DavisEyeCenter/MemmapDavisEyeCenterDataset.py,286,286,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/DavisEyeCenter/MemmapDavisEyeCenterDataset.py,287,287,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/DavisEyeCenter/MemmapDavisEyeCenterDataset.py,289,289,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/DavisEyeCenter/MemmapDavisEyeCenterDataset.py,94,94,maintained,DataAugmentation.show_transforms,hard-coded-absolute-path,high,fact,high,"output_path = ""/mnt/data2T/junyuan/eye-tracking/Transforms"""
algorithm/common/src/EvEye/dataset/DavisEyeCenter/MemmapDavisEyeCenterDataset.py,251,251,maintained,main,hard-coded-absolute-path,high,fact,high,"# root_path=""/mnt/data2T/junyuan/eye-tracking/testDataset"","
algorithm/common/src/EvEye/dataset/DavisEyeCenter/MemmapDavisEyeCenterDataset.py,252,252,maintained,main,hard-coded-absolute-path,high,fact,high,"root_path=""/mnt/data2T/junyuan/eye-tracking/datasets/MemmapDavisEyeCenterDataset"","
algorithm/common/src/EvEye/dataset/DavisEyeCenter/NpyDavisEyeCenterDataset.py,75,75,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/DavisEyeCenter/NpyDavisEyeCenterDataset.py,76,76,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/DavisEyeCenter/NpyDavisEyeCenterDataset.py,77,77,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/DavisEyeCenter/NpyDavisEyeCenterDataset.py,78,78,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/DavisEyeCenter/NpyDavisEyeCenterDataset.py,79,79,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/DavisEyeCenter/NpyDavisEyeCenterDataset.py,80,80,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/DavisEyeCenter/NpyDavisEyeCenterDataset.py,81,81,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/DavisEyeCenter/NpyDavisEyeCenterDataset.py,84,84,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/DavisEyeCenter/NpyDavisEyeCenterDataset.py,70,70,maintained,main,hard-coded-absolute-path,high,fact,high,"root_path=""/mnt/data2T/junyuan/eye-tracking/testDataset"","
algorithm/common/src/EvEye/dataset/DavisEyeCenter/TestTextDavisEyeDataset.py,124,129,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/DavisEyeCenter/TestTextDavisEyeDataset.py,111,111,maintained,main,hard-coded-absolute-path,high,fact,high,"txt_path = ""/mnt/data2T/junyuan/eye-tracking/datasets/DavisEyeCenterDataset/train/data/user1_left_session_1_0_1_events.txt"""
algorithm/common/src/EvEye/dataset/DavisEyeCenter/TestTextDavisEyeDataset.py,112,112,maintained,main,hard-coded-absolute-path,high,fact,high,"label_path = ""/mnt/data2T/junyuan/eye-tracking/datasets/DavisEyeCenterDataset/train/label/user1_left_session_1_0_1_centers.txt"""
algorithm/common/src/EvEye/dataset/DavisEyeEllipse/DavisEyeEllipseDataset.py,23,337,maintained,DavisEyeEllipseDataset,large-class,high,fact,high,class spans 315 lines
algorithm/common/src/EvEye/dataset/DavisEyeEllipse/DavisEyeEllipseDataset.py,23,337,maintained,DavisEyeEllipseDataset,high-branch-density,high,inference,medium,AST branch proxy=26
algorithm/common/src/EvEye/dataset/DavisEyeEllipse/DavisEyeEllipseDataset.py,190,337,maintained,DavisEyeEllipseDataset.__getitem__,large-function,high,fact,high,function spans 148 lines
algorithm/common/src/EvEye/dataset/DavisEyeEllipse/DavisEyeEllipseDataset.py,190,337,maintained,DavisEyeEllipseDataset.__getitem__,high-branch-density,medium,inference,medium,AST branch proxy=14
algorithm/common/src/EvEye/dataset/DavisEyeEllipse/DavisEyeEllipseDataset.py,17,17,maintained,<module>,wildcard-import,medium,fact,high,from EvEye.utils.cache.MemmapCacheStructedEvents import *
algorithm/common/src/EvEye/dataset/DavisEyeEllipse/DavisEyeEllipseDataset.py,18,18,maintained,<module>,wildcard-import,medium,fact,high,from EvEye.utils.visualization.visualization import *
algorithm/common/src/EvEye/dataset/DavisEyeEllipse/DavisEyeEllipseDataset.py,20,20,maintained,<module>,wildcard-import,medium,fact,high,from EvEye.dataset.DavisEyeEllipse.utils import *
algorithm/common/src/EvEye/dataset/DavisEyeEllipse/DavisEyeEllipseDataset.py,24,49,maintained,DavisEyeEllipseDataset.__init__,mutable-default,high,fact,high,mutable literal used as default argument
algorithm/common/src/EvEye/dataset/DavisEyeEllipse/DavisEyeEllipseDataset.py,316,316,maintained,DavisEyeEllipseDataset.__getitem__,hard-coded-absolute-path,high,fact,high,"#     ""/mnt/data2T/junyuan/eye-tracking/event_frame_downsampled.png"","
algorithm/common/src/EvEye/dataset/DavisEyeEllipse/DavisEyeEllipseDataset.py,344,344,maintained,<module>,hard-coded-absolute-path,high,fact,high,"#         root_path=""/mnt/data2T/junyuan/Datasets/FixedTime10000Dataset"","
algorithm/common/src/EvEye/dataset/DavisEyeEllipse/DavisEyeEllipseFrameDataset.py,33,441,maintained,DavisEyeEllipseFrameDataset,large-class,high,fact,high,class spans 409 lines
algorithm/common/src/EvEye/dataset/DavisEyeEllipse/DavisEyeEllipseFrameDataset.py,33,441,maintained,DavisEyeEllipseFrameDataset,high-branch-density,high,inference,medium,AST branch proxy=83
algorithm/common/src/EvEye/dataset/DavisEyeEllipse/DavisEyeEllipseFrameDataset.py,34,125,maintained,DavisEyeEllipseFrameDataset.__init__,large-function,medium,fact,high,function spans 92 lines
algorithm/common/src/EvEye/dataset/DavisEyeEllipse/DavisEyeEllipseFrameDataset.py,34,125,maintained,DavisEyeEllipseFrameDataset.__init__,high-branch-density,medium,inference,medium,AST branch proxy=23
algorithm/common/src/EvEye/dataset/DavisEyeEllipse/DavisEyeEllipseFrameDataset.py,34,125,maintained,DavisEyeEllipseFrameDataset.__init__,too-many-parameters,medium,fact,high,parameter count=18
algorithm/common/src/EvEye/dataset/DavisEyeEllipse/DavisEyeEllipseFrameDataset.py,309,441,maintained,DavisEyeEllipseFrameDataset.__getitem__,large-function,high,fact,high,function spans 133 lines
algorithm/common/src/EvEye/dataset/DavisEyeEllipse/DavisEyeEllipseFrameDataset.py,309,441,maintained,DavisEyeEllipseFrameDataset.__getitem__,high-branch-density,medium,inference,medium,AST branch proxy=20
algorithm/common/src/EvEye/dataset/DavisEyeEllipse/DavisEyeEllipseFrameDataset.py,34,125,maintained,DavisEyeEllipseFrameDataset.__init__,mutable-default,high,fact,high,mutable literal used as default argument
algorithm/common/src/EvEye/dataset/DavisEyeEllipse/utils.py,105,105,maintained,draw_umich_gaussian,work-marker,low,fact,high,if min(masked_gaussian.shape) > 0 and min(masked_heatmap.shape) > 0:  # TODO debug
algorithm/common/src/EvEye/dataset/DavisWithMask/DavisWithMaskDataset.py,12,12,maintained,<module>,wildcard-import,medium,fact,high,from EvEye.utils.cache.MemmapCacheStructedEvents import *
algorithm/common/src/EvEye/dataset/DavisWithMask/DavisWithMaskDataset.py,13,13,maintained,<module>,wildcard-import,medium,fact,high,from EvEye.utils.visualization.visualization import *
algorithm/common/src/EvEye/dataset/DavisWithMask/DavisWithMaskDataset.py,98,98,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
algorithm/common/src/EvEye/dataset/DavisWithMask/DavisWithMaskDataset.py,100,100,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
